,SocioEcon,GoodStudent,Age,RiskAversion,VehicleYear,Accident,ThisCarDam,RuggedAuto,MakeModel,Antilock,Mileage,DrivQuality,DrivingSkill,SeniorTrain,ThisCarCost,CarValue,Theft,AntiTheft,HomeBase,OtherCarCost,PropCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
244,1,1,1,2,0,0,0,1,2,1,1,1,1,1,0,2,1,1,0,0,0,0,0,2,0,0,0
245,0,1,0,1,1,0,0,0,1,1,2,2,2,1,0,0,1,1,1,0,0,0,0,1,1,0,0
246,2,1,1,2,0,0,0,1,3,0,1,0,0,1,0,3,1,0,2,0,1,0,0,2,0,0,2
247,1,1,1,2,1,0,0,2,2,1,1,1,1,1,0,0,1,1,2,0,0,0,0,3,1,0,0
248,0,1,2,3,1,0,0,1,2,1,0,2,1,0,0,2,1,0,1,0,0,0,0,2,0,0,0
249,0,1,2,3,1,0,0,2,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,2,1,0,0
250,2,1,1,2,0,0,0,1,3,0,1,1,1,1,0,3,1,0,0,0,0,0,0,2,0,0,1
251,1,1,1,2,1,2,2,1,2,1,2,0,0,1,1,1,1,1,3,0,1,0,0,2,0,0,1
252,0,1,1,1,1,2,2,0,1,1,2,0,1,1,0,0,1,1,3,1,1,1,0,1,1,0,1
253,2,1,2,2,1,0,0,1,3,1,2,0,0,1,0,3,1,0,0,0,0,0,0,2,0,0,2
254,1,1,1,3,1,0,0,2,2,1,2,2,2,1,0,0,1,0,0,0,0,0,0,2,1,0,0
255,2,1,2,2,1,3,3,0,0,1,2,0,0,1,1,1,1,1,0,2,2,0,0,0,1,1,2
256,0,1,1,1,1,0,0,0,1,1,0,2,2,1,0,0,1,1,1,0,0,0,0,0,1,0,0
257,0,1,0,1,1,0,0,0,0,1,2,2,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1
258,0,1,1,2,1,2,2,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0
259,0,1,0,1,1,0,0,0,1,1,2,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
260,1,1,2,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0
261,1,1,1,1,0,0,0,1,2,1,2,0,0,1,0,2,1,1,2,0,0,0,0,3,0,0,2
262,0,1,2,3,0,0,0,0,1,1,0,1,1,0,0,1,1,0,2,0,1,0,0,1,0,0,0
263,0,1,1,1,1,0,0,2,2,1,2,2,2,1,0,0,1,1,3,0,0,1,0,3,1,0,0
264,1,1,2,2,0,1,1,0,1,1,2,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,2
265,0,1,2,3,1,0,0,1,2,1,2,2,2,0,0,0,1,0,1,0,0,1,0,1,1,0,0
266,0,1,2,2,1,0,0,0,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,1,1,0,0
267,3,1,2,3,1,0,0,1,4,1,1,1,1,0,0,4,1,0,0,0,0,0,0,1,1,0,0
268,0,1,1,2,1,0,0,2,2,1,3,2,2,1,0,0,1,1,1,0,1,0,0,3,1,0,0
269,0,1,1,2,1,0,0,0,1,1,3,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0
270,0,1,1,2,1,0,0,0,1,1,1,0,0,1,0,0,1,1,3,0,1,1,0,0,1,0,2
271,1,1,1,2,0,2,2,0,2,1,2,0,0,1,2,2,1,1,2,0,2,1,0,0,0,0,2
272,0,1,0,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1
273,1,1,0,2,1,0,0,1,2,1,2,1,1,1,0,2,1,1,3,0,0,0,0,2,1,0,0
274,2,1,0,3,0,0,0,1,2,0,1,1,1,1,0,2,1,0,0,0,0,0,0,3,0,0,0
275,0,1,0,1,1,1,1,1,2,1,0,0,0,1,0,1,1,1,1,0,0,1,0,3,0,0,2
276,0,1,0,2,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,3,0,0,0
277,1,1,0,1,0,0,0,1,2,0,0,0,0,1,0,2,1,1,1,0,1,0,0,1,0,0,2
278,0,1,1,1,1,1,1,0,1,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,2
279,0,1,1,1,1,0,0,1,2,1,1,2,1,1,0,0,1,1,1,0,0,0,0,2,1,0,0
280,0,1,1,2,1,2,3,0,0,1,2,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,2
281,1,1,1,3,0,0,0,1,2,0,2,1,1,1,0,2,1,0,0,0,0,0,0,3,0,0,0
282,1,1,1,2,1,2,2,1,2,1,1,0,0,1,0,0,1,0,2,2,2,0,0,1,1,0,2
283,2,0,0,2,0,0,0,1,1,1,2,1,1,1,0,1,1,0,3,0,0,0,0,2,0,0,0
284,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,2,1,1,1,0,0,1,0,2,0,0,2
285,1,1,1,3,1,0,0,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0
286,2,1,1,2,0,0,0,0,0,0,2,1,1,1,0,2,1,0,0,0,0,0,0,2,0,0,0
287,2,1,1,2,0,0,0,1,2,0,1,0,0,1,0,1,1,0,2,0,0,0,0,3,0,0,1
288,0,1,1,3,1,0,0,0,1,1,1,0,0,1,0,0,1,0,3,0,0,0,0,1,1,0,2
289,2,1,1,3,0,0,0,1,2,1,1,1,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0
290,0,1,2,3,1,0,0,0,1,1,1,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
291,2,1,1,3,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
292,0,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
293,0,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0
294,1,1,0,1,0,2,2,1,2,0,1,0,0,1,2,2,1,1,2,0,2,0,0,2,0,0,2
295,1,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,2,0,0,0,0,1,1,0,0
296,0,1,1,1,1,0,0,1,2,1,1,1,1,1,0,0,1,1,1,0,1,0,0,2,1,0,1
297,1,1,1,2,1,0,0,1,2,1,0,1,1,1,0,1,1,0,2,0,0,0,0,1,1,0,0
298,0,1,2,2,1,0,0,0,0,1,2,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0
299,1,1,2,3,1,0,0,1,2,1,3,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0
300,2,1,0,1,0,0,0,0,3,0,2,2,1,1,0,3,1,1,1,0,0,0,0,0,0,0,2
301,2,1,0,1,0,0,0,0,2,1,0,0,0,1,0,2,1,1,3,0,0,0,0,0,0,0,2
302,2,1,1,2,1,1,2,1,3,1,1,0,0,1,1,3,1,0,0,0,1,1,0,1,1,0,2
303,0,1,1,2,1,3,2,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,2,1,0,2
304,0,1,1,2,1,3,3,0,1,1,2,0,0,1,1,0,1,1,1,1,2,1,1,0,1,0,2
305,1,1,0,3,1,0,0,1,2,1,0,1,1,1,0,2,1,0,0,0,0,0,0,3,0,0,0
306,0,1,1,1,0,3,2,1,1,1,1,0,1,1,2,2,1,1,1,0,2,1,0,3,0,0,0
307,0,1,2,3,1,0,0,2,2,1,2,1,1,1,0,0,1,0,1,0,0,0,0,2,1,0,0
308,0,1,2,3,1,0,0,0,1,1,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
309,1,1,1,3,1,0,0,0,1,1,1,2,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0
310,1,1,1,1,1,0,0,1,2,1,3,1,1,1,0,0,1,1,1,0,1,0,0,2,1,0,0
311,0,1,0,1,1,3,3,1,2,1,2,0,1,1,1,0,1,1,1,2,2,1,1,1,1,0,1
312,2,1,2,1,0,3,3,0,0,0,2,0,1,1,2,2,1,1,1,1,2,0,1,0,0,0,0
313,2,1,2,3,0,0,0,1,2,1,1,1,1,0,0,2,1,0,0,0,0,0,0,3,0,0,0
314,2,1,0,1,1,1,1,1,3,0,1,0,1,1,0,3,1,0,0,0,1,0,0,2,0,0,2
315,0,1,2,3,1,0,0,0,1,1,3,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0
316,2,1,1,3,1,1,0,2,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0
317,1,1,1,1,1,1,1,2,2,1,1,0,0,1,0,1,1,1,2,0,0,0,0,3,1,0,2
318,1,1,1,2,0,2,1,2,2,1,2,0,0,1,0,2,1,0,3,0,1,1,0,3,0,0,2
319,2,1,1,3,1,0,0,0,0,1,2,2,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
320,1,1,2,3,0,0,0,1,2,0,2,2,2,0,0,2,1,0,0,0,0,0,0,2,0,0,0
321,0,1,1,1,1,3,3,1,2,1,3,0,1,1,1,0,1,1,1,2,2,1,0,1,1,0,2
322,1,1,0,1,1,0,0,2,2,1,2,0,0,1,0,0,1,1,2,0,0,0,0,2,1,0,2
323,2,1,2,2,1,0,0,2,2,1,2,1,1,1,0,0,1,0,2,0,1,1,0,2,1,0,0
324,2,1,1,2,0,1,0,2,3,0,2,0,0,1,0,3,1,0,0,0,0,0,0,3,0,0,2
325,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,2
326,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2
327,1,1,1,2,1,0,0,1,2,1,1,1,1,1,0,0,1,1,2,0,1,1,0,2,1,0,0
328,0,1,1,3,1,0,0,0,0,1,2,2,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0
329,1,1,2,3,1,0,0,0,0,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0
330,1,1,2,3,0,0,0,0,2,1,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,2
331,2,1,2,3,0,1,1,1,3,0,1,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,1
332,0,1,1,1,1,3,3,0,1,1,1,0,0,1,1,0,1,1,3,2,2,1,1,0,1,0,2
333,0,1,2,3,1,0,0,1,2,1,3,2,2,0,0,0,1,1,1,0,0,0,0,1,1,0,0
334,1,1,1,1,1,2,2,1,2,1,0,0,1,1,2,2,1,1,2,0,2,0,0,2,0,0,0
335,0,1,2,2,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0
336,0,1,1,1,0,0,0,0,1,1,1,2,2,1,0,2,1,1,3,0,0,1,0,0,0,0,1
337,1,1,2,3,1,0,0,1,2,1,1,1,1,0,0,2,1,0,2,0,0,1,0,2,1,0,0
338,2,1,1,2,1,0,0,2,2,1,2,1,1,1,0,0,1,0,0,0,0,0,0,3,1,0,0
339,0,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,2,0,1,1,0,1,1,0,1
340,2,1,2,3,0,0,0,2,3,0,1,1,1,0,0,3,1,0,0,0,0,0,0,3,0,0,0
341,0,1,1,1,1,1,1,1,2,1,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
342,1,1,1,3,1,3,3,1,2,1,2,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,2
343,0,1,1,3,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0
344,2,1,2,2,0,0,0,1,3,0,2,1,1,1,0,3,1,0,0,0,0,0,0,2,0,0,0
345,2,1,0,1,0,3,2,2,3,0,2,0,0,1,2,3,1,1,2,1,2,0,0,3,0,0,2
346,0,1,0,2,1,0,0,1,2,1,2,1,1,1,0,0,1,1,1,0,0,0,0,2,1,0,0
347,2,1,1,2,0,0,0,0,3,0,1,2,2,1,0,3,1,1,2,0,0,0,0,0,0,0,0
348,0,1,1,2,1,2,2,0,0,1,2,0,0,1,0,0,1,1,1,2,2,1,0,1,0,1,2
349,1,1,1,2,1,0,0,2,2,1,0,1,1,1,0,2,1,1,2,0,0,0,0,2,1,0,0
350,0,1,2,3,0,0,0,1,2,0,2,2,2,0,0,2,1,0,1,0,0,1,0,2,0,0,0
351,0,1,0,1,1,3,3,1,2,1,3,0,0,1,1,0,1,1,1,2,2,0,0,1,1,0,2
352,1,1,1,3,0,0,0,1,2,1,2,1,1,1,0,2,1,0,0,0,0,0,0,2,0,0,0
353,0,1,2,3,0,0,0,0,1,1,0,1,1,0,0,2,1,0,3,0,1,0,0,1,0,0,0
354,2,1,2,3,1,0,0,0,3,0,0,2,2,0,0,3,1,0,0,0,0,1,0,1,1,0,0
355,0,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0
356,0,1,1,1,1,0,0,0,1,1,1,2,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0
357,2,1,2,3,0,0,0,2,3,0,2,1,1,0,0,3,1,0,0,0,0,0,0,3,0,0,0
358,2,0,0,2,0,0,0,1,3,0,0,0,0,1,0,3,1,0,2,0,1,0,0,2,0,0,2
359,1,1,1,2,1,3,3,0,1,1,2,0,0,1,1,0,1,1,2,0,1,0,0,1,1,3,1
360,0,1,1,2,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0
361,2,1,2,1,0,0,0,1,3,0,1,0,0,1,0,3,1,1,0,0,0,0,0,2,0,0,2
362,2,1,0,2,0,0,0,0,0,0,1,1,1,1,0,2,1,0,2,0,1,0,0,1,0,0,0
363,2,0,0,3,0,2,3,0,3,0,2,0,0,1,2,3,1,0,0,1,2,1,0,1,0,0,0
364,1,1,1,3,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0
365,0,1,1,2,1,3,3,0,1,1,1,0,0,1,1,0,1,1,2,0,1,1,0,1,1,0,2
366,0,1,1,1,1,3,3,0,1,1,2,0,0,1,1,0,1,1,1,2,2,1,3,0,1,0,2
367,2,1,1,2,0,1,1,2,3,0,1,0,0,1,0,3,1,0,3,0,0,0,0,3,0,0,2
368,0,1,1,2,1,0,0,1,2,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0
369,1,1,1,2,1,0,0,1,2,1,3,1,1,1,0,0,1,1,2,0,0,0,0,1,1,0,1
370,2,1,1,3,0,0,0,0,3,0,3,2,1,1,0,3,1,0,0,0,1,0,0,1,0,0,0
371,2,1,1,2,0,0,0,1,3,0,0,1,1,1,0,3,1,0,0,0,0,1,0,2,0,0,1
372,1,1,1,2,0,0,0,0,0,0,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,0,0
373,0,1,2,2,1,0,0,2,2,1,1,1,1,1,0,0,1,1,2,0,1,0,0,2,1,0,1
374,0,1,1,2,0,0,0,0,0,0,2,1,1,1,0,2,1,1,2,0,0,0,0,2,0,0,0
375,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,2,0,0,2
376,0,1,1,3,0,3,3,1,2,1,1,1,1,1,2,2,1,0,1,1,2,0,0,2,0,0,0
377,0,1,1,3,1,0,0,0,0,1,1,2,2,1,0,1,1,1,1,0,0,0,0,0,1,0,0
378,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0
379,1,1,1,3,1,0,0,0,0,1,3,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0
380,2,1,2,3,0,0,0,0,0,0,2,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0
381,0,1,1,2,0,0,0,2,2,1,0,0,0,1,0,2,1,1,1,0,0,1,0,3,0,0,2
382,2,1,1,3,0,0,0,1,3,0,3,1,1,1,0,3,1,0,0,0,0,0,0,2,0,0,0
383,0,1,0,1,1,2,2,0,1,1,1,0,1,1,1,1,1,1,1,2,3,0,0,0,1,0,1
384,1,1,2,3,0,0,0,0,0,0,1,2,2,0,0,2,1,0,0,0,1,0,0,1,0,0,0
385,0,1,1,2,1,0,0,0,1,1,3,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0
386,1,1,1,2,0,0,0,0,0,0,1,1,1,1,0,2,1,1,2,0,1,0,0,2,0,0,0
387,1,1,0,3,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2
388,0,1,1,1,1,0,0,0,1,1,2,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1
389,1,1,0,2,1,0,0,0,0,1,2,1,1,1,0,0,1,1,2,0,0,0,0,0,1,0,0
390,1,1,1,2,1,3,3,1,2,1,3,0,0,1,1,0,1,1,0,1,2,0,0,1,0,0,1
391,2,1,2,3,0,0,0,2,2,1,0,2,1,0,0,2,1,0,0,0,0,0,0,3,0,0,0
392,0,1,2,3,1,0,0,1,2,1,1,1,1,0,0,2,1,1,1,0,0,0,0,2,1,0,0
393,0,1,1,2,1,0,0,2,2,1,2,1,1,1,0,0,1,1,1,0,1,0,0,2,1,0,0
394,0,1,1,2,1,3,3,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,3,0,1,0,2
395,0,1,0,1,1,3,3,0,1,1,1,0,0,1,1,0,1,1,1,1,2,0,3,0,1,0,2
396,1,1,1,1,0,3,3,1,2,1,1,0,0,1,2,2,1,1,1,1,2,1,0,2,0,0,2
397,1,0,0,1,1,3,3,2,2,1,2,0,0,1,2,2,1,1,1,1,2,0,0,3,1,0,2
398,0,1,1,2,1,3,3,0,0,1,1,0,0,1,1,1,1,1,1,2,3,0,1,0,1,1,2
399,1,0,0,2,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
400,1,1,2,2,0,0,0,1,2,1,3,1,1,1,0,2,1,0,3,0,1,0,0,2,0,0,0
401,1,1,1,2,1,0,0,2,2,1,1,0,0,1,0,0,1,1,2,0,0,0,0,2,1,0,2
402,1,1,1,2,0,0,0,1,2,1,2,1,1,1,0,2,1,1,2,0,0,1,0,2,0,0,0
403,1,1,2,3,1,2,2,1,2,1,2,0,0,1,0,0,1,0,0,2,2,0,0,2,1,0,2
404,0,1,1,1,1,0,0,0,1,1,1,2,1,1,0,0,1,1,1,0,0,1,0,0,1,0,2
405,1,1,1,2,1,0,0,2,2,1,2,2,2,1,0,2,1,1,2,0,0,1,0,3,1,0,0
406,0,1,2,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,3,0,1,0,0,0,1,0,2
407,1,1,1,2,0,0,0,0,0,1,1,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,2
408,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,2,0,0,2
409,2,1,1,1,0,2,3,0,0,0,2,0,1,1,2,3,1,1,2,0,2,1,0,0,0,2,1
410,2,1,1,2,0,0,0,1,3,0,2,1,1,1,0,3,1,0,2,0,1,0,0,2,0,0,0
411,1,1,0,2,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
412,1,1,1,2,1,0,0,2,2,1,1,1,1,1,0,0,1,0,2,0,0,0,0,2,1,0,0
413,0,1,2,1,1,1,1,2,2,1,1,0,0,1,0,1,1,1,1,0,0,0,0,3,1,0,2
414,1,1,1,1,0,0,0,0,2,0,2,1,1,1,0,2,1,1,3,0,1,0,0,0,0,0,2
415,0,1,1,2,1,3,3,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,2
416,0,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0
417,1,1,1,3,1,0,0,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0
418,0,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
419,1,1,1,3,0,3,3,0,2,0,2,0,0,1,2,2,1,0,0,1,2,0,0,2,0,1,2
420,1,1,0,2,1,0,0,0,0,1,1,2,2,1,0,1,1,0,2,0,0,1,0,0,1,0,0
421,1,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,2,0,0,1,0,0,1,0,1
422,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,2
423,2,1,2,2,0,0,0,1,3,0,0,0,0,0,0,3,1,1,3,0,0,0,0,2,0,0,2
424,0,1,1,3,1,0,0,1,2,1,1,1,1,1,0,1,1,0,2,0,0,1,0,0,1,0,0
425,0,1,0,3,1,0,0,2,2,1,1,0,0,1,0,0,1,0,3,0,0,0,0,2,1,0,2
426,2,0,0,2,0,0,0,0,3,0,1,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,1
427,1,1,1,2,0,0,0,0,2,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
428,1,1,1,1,1,2,3,1,2,1,1,0,1,1,1,0,1,1,2,0,1,0,0,0,1,0,0
429,1,1,1,2,1,0,0,1,2,1,0,1,1,1,0,2,1,1,2,0,0,1,0,2,1,0,1
430,0,1,2,3,1,0,0,0,1,1,0,2,2,0,0,0,1,1,1,0,1,1,0,1,0,0,0
431,1,1,1,2,1,3,3,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,2
432,0,1,0,1,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1
433,0,1,1,2,1,0,0,0,1,1,3,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
434,1,1,1,2,1,0,0,2,2,1,3,1,1,1,0,0,1,1,0,0,0,0,0,2,1,0,0
435,1,1,1,3,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0
436,0,1,0,2,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,2
437,2,1,2,3,0,0,0,0,3,0,2,2,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0
438,2,1,1,0,0,0,0,1,1,1,2,2,1,1,0,1,1,1,0,0,0,0,0,2,0,0,1
439,0,1,2,2,1,0,0,1,2,1,2,2,2,0,0,1,1,0,1,0,0,0,0,2,1,0,0
440,0,1,0,2,1,3,3,2,2,1,2,0,0,1,1,0,1,1,1,1,1,1,0,2,1,0,1
441,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,2
442,0,1,1,2,1,2,2,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1
443,0,1,1,2,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0
444,0,1,1,2,1,0,0,1,2,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0
445,1,1,1,2,0,0,0,1,2,1,1,0,0,1,0,2,1,0,2,0,1,1,0,2,0,0,2
446,2,1,2,3,0,2,2,1,3,0,1,0,0,0,2,3,1,0,0,2,2,0,0,2,0,3,2
447,1,1,2,3,1,0,0,1,2,1,3,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
448,2,1,2,2,1,3,3,1,3,1,3,0,0,1,2,2,1,0,2,1,2,0,3,1,1,0,2
449,0,1,1,3,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
450,1,1,1,3,0,1,1,1,2,0,1,0,0,1,0,2,1,0,0,0,0,0,0,2,0,0,2
451,0,1,1,3,1,0,0,0,1,1,1,2,1,1,0,1,1,0,3,0,0,1,0,1,1,0,0
452,0,1,2,2,0,0,0,2,2,0,1,2,2,0,0,2,1,0,3,0,0,1,0,3,0,0,0
453,0,1,0,3,1,0,0,0,0,1,2,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0
454,0,1,2,2,0,0,0,1,1,1,1,2,2,0,0,1,1,1,1,0,0,0,0,3,0,0,0
455,2,1,1,3,0,0,0,2,2,1,1,1,1,1,0,2,1,0,0,0,0,0,0,3,0,0,0
456,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,3,0,0,0,0,1,0,0,2
457,1,1,1,2,1,0,0,1,1,1,1,2,2,1,0,0,1,1,2,0,0,0,0,0,1,0,0
458,0,1,1,3,0,0,0,1,2,1,2,2,2,1,0,2,1,0,1,0,1,0,0,3,0,0,0
459,0,1,1,3,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0
460,1,1,1,2,0,0,0,0,0,1,2,1,1,1,0,2,1,1,2,0,0,1,0,2,0,0,0
461,1,1,1,2,1,2,2,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,2
462,0,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0
463,1,1,1,3,1,1,0,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,3,1,0,0
464,2,1,1,3,0,0,0,1,2,1,0,1,1,1,0,2,1,0,0,0,0,0,0,3,0,0,0
465,2,0,0,2,1,0,0,2,3,0,1,1,1,1,0,2,1,0,2,0,1,0,0,2,1,0,0
466,1,1,2,2,1,0,0,1,2,1,2,1,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0
467,0,1,2,2,1,3,3,1,2,1,2,0,0,1,2,2,1,1,1,2,2,1,2,1,1,0,2
468,1,1,1,2,1,0,0,2,2,1,1,1,1,1,0,0,1,1,2,0,0,0,0,3,1,0,0
469,2,1,1,3,1,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1
470,1,1,2,3,0,0,0,0,1,1,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
471,0,0,0,1,1,0,0,0,1,1,0,2,2,1,0,1,1,1,1,0,0,1,0,1,1,0,1
472,2,1,2,3,0,2,2,0,0,0,1,0,0,0,2,2,1,0,0,2,2,0,1,1,0,0,0
473,2,1,0,2,0,0,0,1,3,0,1,1,1,1,0,3,1,1,0,0,0,0,0,3,0,0,0
474,1,1,1,2,1,1,1,0,2,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2
475,2,1,1,2,0,0,0,1,3,0,2,0,0,1,0,3,1,0,0,0,0,0,0,3,0,0,2
476,0,1,1,2,1,3,3,0,0,1,3,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,2
477,1,1,1,2,0,0,0,1,1,1,2,1,1,1,0,0,1,1,3,0,0,1,0,3,0,0,0
478,0,1,0,1,1,0,0,0,0,1,3,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
479,1,1,1,2,1,1,1,0,0,1,2,0,0,1,0,1,1,1,3,0,0,0,0,2,0,0,2
480,2,1,1,1,0,2,2,0,2,0,2,0,1,1,2,2,1,1,1,2,2,0,2,1,0,0,2
481,0,1,1,3,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,2
482,1,1,1,2,1,0,0,0,1,1,3,1,1,1,0,0,1,0,2,0,0,0,0,0,1,0,0
483,1,1,0,2,1,0,0,1,2,1,1,1,1,1,0,0,1,1,0,0,0,0,0,2,1,0,0
484,0,1,1,2,1,0,0,2,2,1,2,0,0,1,0,1,1,1,1,0,1,1,0,3,1,0,2
485,1,1,1,2,1,0,0,1,2,1,1,2,2,1,0,0,1,1,2,0,0,0,0,2,1,0,0
486,1,1,0,2,0,1,1,1,2,1,1,0,0,1,0,2,1,1,0,0,0,0,0,2,0,0,2
487,1,1,2,2,0,0,0,1,1,1,1,2,2,1,0,1,1,1,0,0,1,0,0,2,0,0,0
488,2,1,1,3,0,0,0,0,0,0,1,1,1,1,0,3,1,0,0,0,0,0,0,1,0,0,0
489,0,1,0,1,1,2,2,0,1,1,0,0,0,1,1,1,1,1,1,2,3,1,3,0,1,0,2
490,1,1,2,2,0,0,0,1,0,0,2,1,1,0,0,2,1,0,2,0,0,0,0,1,0,0,0
